카테고리,채널명,채널ID,설명,구독자 수,영상 수,총 조회수
뉴스 요약,핫뉴스,UCTEQ5qEgEJEDFAeqKeUVD5A,"빠르게 변하는 세상, 가장 중요한 뉴스만 알고 싶으신가요?
핫뉴스는 오늘 터진 핫한 이슈를 쉽고 빠르게 요약해드립니다.
경제, 사회, 정치, 국제 이슈까지 핵심만 짧고 정확하게 전달합니다.
매일 1분, 세상이 바뀌는 흐름을 함께 읽어보세요!
",12,26,24552
뉴스 요약,뉴스요약,UCAd0Wq6imo3l-YxWUgKR_6g,"세상 사건 사고 뉴스 요약 채널! 구독하시면 오늘의 가장 이슈 뉴스를 빠르게 만나 볼 수 있습니다
FHZN7P@AICOMPANY
",15,9,5865
뉴스 요약,데일리릴 뉴스요약 - DailyReel,UCml0K-yKWr5xVcFL9I5sePQ,"☀️매일 평일 아침, 핵심 뉴스만 요약해줌📱",2,4,205
뉴스 요약,오늘의 요약 뉴스,UCLV-DHcDp08NWULt-Z_XE8w,,0,1,3
뉴스 요약,경제뉴스요약등,UCiT1RXe2oCwDRVXoetpiV5g,,9,20,265
뉴스 요약,하루요약뉴스,UCFNBO4SCWgFQTMxcThzQqSA,"매일 아침, 단 30초로 세상을 읽다.

⏰ 하루 1분도 아까운 당신을 위해
📰 오늘 꼭 알아야 할 뉴스를 한눈에
🎧 귀로 듣고 눈으로 이해하는 초간편 뉴스

정치, 경제, 사회, 생활, 연예까지

핵심만 빠르게, 정확하게 전하는 「하루요약뉴스」

👉 구독하고 매일 아침을 더 똑똑하게 시작하세요!

",30,22,16487
뉴스 요약,니용의 간추린 요약 뉴스 news....,UCTVn0McVbWGzdFGofQJRbAA,"**""니용 뉴스""**는 바쁜 일상 속에서 뉴스를 놓치기 쉬운 이들을 위해, 하루 한 번 짧고 밀도 있게 세상의 흐름을 전해주는 감각적인 뉴스 요약 채널입니다.

정치, 경제, 사회, 연예, 국제, 스포츠 등 각 분야의 핵심 뉴스를 쉽게 이해할 수 있도록 정리하며, 마치 라디오를 듣는 듯한 부드러운 내레이션과 감성적인 편집으로 뉴스에 ‘감정’을 더합니다.

단순한 정보 전달이 아닌, ‘뉴스와 사람 사이의 온도’를 지키는 채널.
그게 바로 니용 뉴스입니다.

“하루 몇 분이면 세상이 보입니다.”
당신의 하루에 깊이를 더하는 시간,
니용 뉴스와 함께하세요.
",4,21,13947
뉴스 요약,뉴스요약소,UC2Ql7ZfZGt7nPLc-w_qm_wQ,뉴스를 잘 안보는 시대를 위해 유튜브에서 간단하게 세상 돌아가는 정보를 공유하는 뉴스 요약소 !,0,2,2617
뉴스 요약,세계경제 1분요약 뉴스,UCrT4_yeb3lmYBYwNmSTXrRg,"1분이면 충분합니다.
세계 증시, 경제 이슈, 주요 기업 뉴스까지—
매일 아침 단 1분으로 글로벌 시장의 흐름을 파악하세요.

FOMC, 나스닥, S&P500, 코스닥, 코스피 주요 종목 이슈부터
국내외 주식 시장의 모든 정보들을 요약하여 실시간으로 올려드립니다.

구독과 좋아요. 누르시고 많은 정보들을 빠르고 신속하게 받아보세요 :)
",6,6,2271
뉴스 요약,오늘뉴스요약,UC37ZYbzxFKsAp3pGCUbJsIQ,,0,1,16
뉴스 요약,요약뉴스,UCZxmPl1aF_JWlnZVtZTt_Sg,"FNJ1XD@AICOMPANY

",702,208,421802
뉴스 요약,내가 까먹어서 요약하는 뉴스,UClvhtFe9g1yxKTCpNYWhZcQ,"세상만사 너무 빠르다
내가 까먹어서 올리는 뉴스요약 
#뉴스 #new #뉴스요약 
",0,2,16
뉴스 요약,뉴스 요약,UC7-a909OD8hiY0gyeuhqX5A,미국 경제 뉴스 요약 채널입니다.,0,7,1387
뉴스 요약,글로벌 뉴스 요약,UCIroyosm05n9tlTxpR5PjTg,"세계의 중요한 뉴스를 빠르고 간결하게 전달합니다!

🌍 해외뉴스 요약 쇼츠 채널
글로벌 뉴스 요약은 전 세계의 주요 뉴스를 짧고 핵심적으로 요약하여 제공합니다. 바쁜 일상 속에서도 중요한 소식을 놓치지 않도록 돕습니다.

바쁜 직장인, 가정주부, 그리고 글로벌 이슈에 관심 있는 분들을 위해 알맞은 콘텐츠를 준비했습니다.

🔔 구독하고 최신 뉴스를 놓치지 마세요!
지금 구독하시고, 최신 뉴스와 트렌드를 빠르게 확인해보세요.
글로벌 뉴스 요약과 함께라면 언제 어디서나 중요한 뉴스를 손쉽게 접할 수 있습니다.

O4M384@AICOMPANY
",27,2,84
뉴스 요약,뉴스딱-오늘뉴스1분,UCODcbrF_teMzyOVEnzbIGfg,"⏱️ 하루 딱 1분, 핵심 뉴스만 쓱 정리해드립니다.

‘뉴스딱– 오늘뉴스1분’은 바쁜 당신을 위한 초간단 뉴스 요약 채널입니다.  
정치, 경제, 사회, 이슈를 매일 아침 1분 안에 정리해드려요.  
필요한 정보만 빠르게, 깔끔하게!

📰 매일 오전 업데이트  
🎯 구독하고 중요한 뉴스, 놓치지 마세요.
",125,24,57692
뉴스 요약,요약 뉴스,UCMfRYb2nmzrx56igXQcMVwQ,,1,3,31
뉴스 요약,영어뉴스 프로 News English Pro,UCGjYsUpX0ByY6aCHCVxQpBg,"세계 곳곳에서 일어나는 소식을 영어 뉴스로 접하면서 영어 실력을 자연스럽게 향상시킬 수 있는 채널입니다. 흥미로운 영어 뉴스 콘텐츠를 통해 영어 공부를 더욱 즐겁고 효과적으로 만들어 보세요. 특히, 미국 영어와 영국 영어 및 억양에 익숙해질 수 있는 훈련도 가능합니다. 구독하시면 최신 콘텐츠를 빠르게 받아보실 수 있습니다! 함께 글로벌 소식과 영어 실력을 동시에 잡아보세요!

News English Pro allows you to stay updated on global news while naturally improving your English skills through English news content. Make learning English more enjoyable and effective with our engaging news content. You can also get trained in American and British English accents. Subscribe to get the latest content delivered to you quickly! Stay informed about the world and enhance your English skills at the same time!



",59800,115,766008
뉴스 요약,뉴스요약해줌,UC8Bn3i74zHrlDC6G1P6lraA,,23,89,69676
시사 해설,우리집 자문변호사,UC3Tw4PtzS3I3lPWEnoUqeXw,"법무법인 훈민
민성욱 변호사(사법연수원 41기), 조아라 변호사(사법연수원 45기)

법에 대한 모든 것을 알려드립니다.
  - 일상에서 자주 발생하는 법적 분쟁과 대처법
  - 중요한 제도, 법령 개정이나 새로운 판례
  - 소송을 고려하거나 당하였을 때 알아둘 점들
  - 법적 분쟁을 예방하기 위한 노하우
  - 시사 이슈 관련 법률해석
  - 법률 상식

상담문의 02-3471-1278
온라인 상담신청 : https://forms.gle/CtbESpFhFUUVjxsX8

법무법인 훈민
민성욱 변호사, 조아라 변호사입니다. 

[민성욱 변호사]
- 서울대학교 법학과 졸업
- 사법연수원 제41기 수료
- 前 법무법인 세종

[조아라 변호사]
- 고려대학교 경제학과, 법학과 졸업
- 사법연수원 제45기 수료
- 대한변호사협회 민사법, 형사법 전문등록 변호사

법무법인 훈민은 기존의 일반적인 수준의 법률서비스가 아닌 탑티어 로펌 수준의 법률서비스를 중소기업이나 개인에게도 제공하기 위한 취지로 사법시험, 대형로펌, 서울대, 고려대 출신의 각 분야의 실력있는 변호사들이 뜻을 모아 설립한 법무법인입니다.

​탑티어 대형로펌은 실력과 경험이 풍부할지 모르나 개인이나 중소기업이 감당하기 어려울 정도로 높은 비용을 요구하는 경우가 많고, 규모가 커보이지만 단순히 변호사를 늘려 규모만 키운 곳은 변호사 개개인은 실력과 경험이 부족한 경우가 많으며, 작은 법률사무소들은 비용이 저렴한 반면 실력과 경험이 부족하여 제대로 된 법률서비스를 제공하지 못하는 경우가 많습니다.

​법무법인 훈민의 변호사들은 대기업 법률 자문, 대형 형사사건 및 다수의 축적된 송무 경험과 실력을 바탕으로 고객의 입장에서 열정을 다하여 신속하고 정확한 최적의 법률서비스를 합리적인 비용에 제공하고자 합니다. 


",4720,133,606284
시사 해설,뉴스토마토,UCYUGo6ZfQZCTMrK9rMDijNQ,"청정언론, 싱싱한 뉴스, 멀티미디어 경제매체 뉴스토마토를 만나보세요

💘💘 뉴스인싸 프라임(채널 멤버십) 가입하기
 - https://www.youtube.com/channel/UCYUGo6ZfQZCTMrK9rMDijNQ/join

🔥🔥구독자 이벤트 참여 🔥🔥
 - 실시간 채팅, 댓글 참여하고, 매일 최대 7000TTCO(7000원) 쿠폰 받자 🍅🍅 
 - https://www.tongtongmall.net/membership_num
 - 실시간 채팅: 하루 1번 참여, 2,000TTCO 지급
 - 댓글: 하루 5번 참여 1,000TTCO 지급 (하루 최대 5,000TTCO)

📺 주요 프로그램 안내

👍 박지훈의 뉴스IN사이다: AM.07.20
- 사이다처럼 톡 쏘는 시사. 매일 오전 7시20분. 박지훈 변호사가 시원하게 풀어가는 뉴스와 대담.

📡 뉴스리듬 Live: AM. 9 / PM. 12 / PM. 4.30
- 뉴스토마토 기자들이 만드는 종합뉴스. 오늘의 핫뉴스를 만나는 가장 확실한 습관.

🌐김창현의 창 : AM. 11
- 김창현 K-평화연구원장의 인터뷰 SHOW! 민주주의에 한발 더 가까이 통하는 창으로 안내한다.

⚡끝장뉴스 : PM.5
- 뉴스토마토가 선택한 오늘 가장 뜨거웠던 뉴스는? 시사ㆍ경제 뉴스를 끝까지 파헤친다!

🌏 이원재의 끝내주는 경제 🏘 : PM.5.45 
- 이원재 성공회대 연구교수가 진행하는 고품격 경제 방송.

🎯토마토Pick! : AM.6
 - 미디어토마토 콘텐츠국이 제작하는 오늘의 이슈 심층해설

📌 토마토레터브리핑: AM.6
- 미디어토마토 콘텐츠국이 제작하는 오늘의 핵심 뉴스 브리핑

🎤 말하는 기자들 : 매일 수시로  40꼭지 내외
-뉴스토마토 편집국 기자와 피디가 만드는 데일리 보도 뉴스

🌿 통통생활 생활용품 4종 구매 바로가기
https://www.tongtongmall.net/
",891000,40041,435742147
시사 해설,잠깐시사TV,UCgli12ttJwkOOgEtHulY22A,"시사를 다루는 잠깐시사tv 입니다.

저의 개인적인 생각과 견해를 다루는 채널 입니다.



문의 사항 
dud236600@gmail.com",6020,212,3806442
시사 해설,나성채영어해설강의,UCZiztkq_NsVzjHuw3iQKbbQ,,25,99,592
시사 해설,스마트 경제 쇼츠,UCL1aDlw-23Ch47haS0CjT2Q,"📈 경제와 세상을 한눈에, 1분 만에 이해하는 채널!  

스마트 경제 쇼츠는 다음 4가지 콘텐츠에 집중합니다:

 **역사적 사건** – 흥미로운 사건들을 이야기처럼 풀어내고, 오늘날 이슈와 비교하며 시대의 흐름을 해설합니다.
 **투자 기초 교육** – 자산관리의 첫걸음을 돕습니다  
 **최신 이슈 분석** – 글로벌 경제 흐름을 간결하게  
 **시사 해설** – 복잡한 정책과 뉴스, 핵심만 정리해드립니다

지식은 힘입니다.  
쉽고 빠르게 배우고, 더 똑똑한 판단을 함께 만들어가요.  
지금 구독하고 경제 고수의 길에 함께하세요! 🚀📊

---

📌 모든 콘텐츠는 공신력 있는 자료를 기반으로 하며,  
정보 전달 및 교육 목적 외의 의도는 없습니다.  
정치적 주장이나 특정 단체·기업과는 무관함을 밝힙니다.
",283,115,260890
시사 해설,정진우 시사토크,UCKBEFZmHehHB8NlKvMP5s5w,"안녕하세요 정진우의 시사토크 체널입니다.
한 주간 있었던 주요 이슈를 부산 경남 중심으로 해설하는 영상입니다.
많은 관심 부탁드립니다! 
",24,11,1741
시사 해설,시사브로,UCXU5nigr5NxZx9sqx326jyg,"어떠한 이념보다, 어떠한 종교보다 상식을 먼저 생각하는 시사브로

문의 및 사연 
김선생 tr.kim@daum.net",62400,348,1554440
시사 해설,정치 시사 24시 – 당신의 의견을 묻습니다,UCEYhRHbkXZWOcX7jh-buccw,"정치 시사 24시는 대한민국과 세계의 정치·사회 이슈를 빠르게 정리하고,
시청자 여러분과 함께 생각하고 토론하는 참여형 시사 채널입니다.

핵심 뉴스 요약, 팩트 기반 해설은 물론,
“여러분은 어떻게 보십니까?”
매 영상마다 의견을 묻고, 시청자 생각을 존중합니다.

🎙 정답을 주기보다 질문을 던집니다.
🧠 정치 뉴스에 생각을 더하고 싶다면, 바로 이곳입니다.

📌 구독하고 매일 시사 감각을 키워보세요.
댓글이 곧 콘텐츠가 되는 시사 채널, 정치 시사 24시입니다.

#정치시사24시 #시사참여채널 #정치브리핑 #정치해설 #시사토론  
#오늘의뉴스 #뉴스요약 #시사채널 #한국정치 #보수정치  
#여러분의의견은 #시사생각나누기


",46,20,75531
시사 해설,KBS사사건건,UCpVw9Y6pqUiCY0Sgc8Ae9mA,"사사건건

공영방송 KBS가 새롭게 선보이는 데일리 시사 토크 프로그램, 사사건건! 
날카로운 분석, 명쾌한 해설, 진실을 향한 거친 질문!

[여의도 사사건건]
 평론가들의 해설만으로는 현실 정치를 제대로 이해할 수 없다.
여의도 정치의 은밀한 내막, 현직 의원들이 직접 밝힌다!

[사사건건 플러스 ①, ②]
매일 쏟아지는 각종 시사 이슈, 전문 패널단이 사사건건 파헤친다!
범람하는 가짜 뉴스 속에서 진짜 팩트만을 골라 명쾌하게 해설한다!

많은 관심 부탁드립니다.",101000,4513,54679000
시사 해설,시사 저널링,UC-JgierVMYkmGk4QwMiJzIQ,"시사 저널링은 국내외 주요 뉴스와 이슈를 깊이 있게 분석하고, 객관적인 시각으로 전달하는 시사 전문 채널입니다.
편향 없는 정보, 명확한 해설, 그리고 깊이 있는 통찰을 바탕으로
누구나 쉽게 이해하고 판단할 수 있도록 돕겠습니다.

신속하게. 정확하게. 균형 있게.
지금, 시사 저널링과 함께하세요.


틱톡:https://www.tiktok.com/@sisa10.01?is_from_webapp=1&sender_device=pc

🦁 🌿📣✭",23,27,51996
시사 해설,곰곰이,UCY6CTAvBZ6B1j4UOIOwLWEg,"민중의소리 만드는 정치시사 유튜브 채널입니다.

궁금한 내용이나 의견이 있으면 댓글로 달아주시거나 메일로 보내주세요.
메일 주소는 abc@vop.co.kr 입니다",147000,197,15493288
시사 해설,LCK,UCw1DsweY9b2AKGjV4kGJP1A,"리그 오브 레전드 챔피언스 코리아 (LCK) 공식 유튜브 채널입니다.  
.
.
[안내 말씀] 

라이엇 게임즈가 운영하는 리그오브레전드 챔피언스 코리아 (이하 ""LCK"") 와 모든 국제 대회 관련된 영상(과거 영상 포함)은 라이엇 게임즈의 소중한 자산입니다. 

위에 언급된 대회의 중계 방송 영상 및 LCK 유튜브 채널의 영상을 무단으로 복제, 도용하거나 상업적으로 이용하는 행위는 저작권 관련 법규에 의거 처벌될 수 있음을 안내드립니다. (2차 편집도 금지)

더불어 저작권 침해 사례로 인해 개별 유튜브에서 받는 어떤 종류의 손해나 벌칙에 대해서도 라이엇 게임즈와 LCK는 어떠한 경우에도 배상해드리거나 지원해드리지 않으니, 이 점 참고하시기 바랍니다. 

감사합니다. 

______

■ LIVE & LIVE VOD
- LoL e스포츠 홈페이지:  https://lolesports.com/
- 네이버: https://sports.news.naver.com/esports/index.nhn
- SOOP: https://ch.sooplive.co.kr/aflol

■ LCK SNS
- LCK 공식 페이스북:  https://www.facebook.com/officiallck
- LCK 공식 인스타그램:  https://www.instagram.com/lckofficial/
- LCK 공식 틱톡 : https://tiktok.com/@lck_official
- LCK 공식 트위터 (영문):  https://twitter.com/LCK
",1530000,11318,2129794838
시사 해설,"시사, 정치에 대한 나만의 해석, 생각",UChnoinNWYSXXd3wzQ5o-zjg,,0,1,49
시사 해설,오정근의 쏙쏙경제,UCHuZ2t7QzxL-VHkmtGiQjKw,"급변하는 글로벌경제와 한국경제 동향과 전망은 물론 금융 주택 등 생활경제 전반의 이슈에 대해 귀에 쏙쏙 들어오는 쉬운 시가해설과 경제이슈에 대한 심층분석을 전해주는 경제티비.

《주요 프로그램》

1. 조간 석간 신문 경제기사를 읽고 알기 쉽게 해설해 주는 ""시사해설""

2. 주요 경제현안 이슈에 대해 심층분석을 통해 완전정복하는 ""심층분석""

3. 넘치는 경제법안들, 특히 경제붕괴를 초래할 악법들을 철저히 해부하는 ""악법타파""

4. 주식 외환 부동산 통상 등 이슈별 전문가를 초청해 대담하는 ""전문가대담""

5. 어려운 경제이슈를 방담형식으로 재미있게 웃으며 나누는 ""경제방담""

",478,421,30059
시사 해설,오늘의시사,UCDtrSXbU0TDWGZebyPpSNTg,"오늘의시사는 격변하는 정세와 넘쳐나는 정보속에서 엄선된 소식을 민중민족중심으로 해설하는 채널입니다
",52,18,1371
시사 해설,시사투데이,UC6Y2NLaUXCPou-th7Xz9eZQ,"진실을 바탕으로  시사,정치,뉴스 채널 감동과 재미가 함께합니다.
#뉴스공장#매불쇼#뉴스하이킥#뉴스앞차기#mbc뉴스
3BBSEF@AICOMPANY
",35,16,14504
시사 해설,청정공화국,UC3sEW9SQSys3emwF06UhYiA,"청정공화국 — 대한민국 밸런스 패치

대한민국은 변하고 있지만, 정치와 국가 시스템은 여전히 과거에 머물러 있습니다.
청정공화국에서 대한민국 밸런스 패치를 시작합니다.

✔ 변화하는 국민, 따라오지 못하는 시스템과 정치
✔ 대한민국 정치·사회 밸런스 조정 프로젝트
✔ 시사·정치·사회 이슈를 새로운 시각으로 정리하는 코멘터리

미국에서 10년 이상 공부하고 전세계를 다녔던 경험을 토대로,
대한민국을 한 발짝 떨어져 균형 잡힌 시선으로 바라봅니다.
국내 문제를 국내만의 시각이 아닌 더 넓은 관점으로 분석합니다.

👉 지금 구독하고 더 웃을 수 있는 국가 건설의 시작을 함께하세요.

#정치 #시사 #이슈해설 #코멘터리 #밸런스패치 #정치유튜브 #청정공화국 #정치쇼츠 #시사코멘터리 #시사유튜브
",31,1,1574
