카테고리,채널명,채널ID,설명,구독자 수,영상 수,총 조회수
AI,AI 신영선,UCBlTB7GyNQLqZMDRFEZ_cSg,회사에 AI맹은 없어야 합니다. 누구나 당장 써먹는 AI 정보를 공유합니다.,1980,27,236103
AI,AI 윈터 WINTER,UCAQ0iW-wRlh-eKfCAvUAhsw,"내가 미쳐서 하는 채널
",3520,400,1583014
AI,모두의AI,UCDqyf7lMnQ8mnn2b1784pYw,,17400,43,582412
AI,AI Filmmaking Academy,UCz94LN8mm0Nv_5g79qPryrg,"Want to achieve more cinematic look in your AI videos? AI Filmmaking Academy is a branch of FILM ART AI LLC. It's the first place where you can learn this directly from professional Directors of Photography (DoPs), cinematographers, filmmakers and film directors who have mastered the use of AI video generating. Here you will discover how to adopt the principles of cinematography to create stunning cinematic AI videos that will win AI filmmaking competitions and allow you to make money on your passion. We offer expert tutorials on how to utilize top-class cinematic composition, lighting, framing, and camera storytelling in your AI movies. 

You’ll learn how to apply principles of cinematography to achieve a cinematic look and impressive visual storytelling in your AI videos, regardless of the AI video generator you use. 

Disclaimer: In videos testing AI video generators, we we use footage generated by ourselves exclusively. 

Subscribe and start creating amazing AI movies today! ",55300,17,516686
AI,퓨리온 AI,UCWVMK4szJrj9QRk_EArEQ_Q,"안녕하세요, 퓨리온 AI입니다. :)

우리는 단순히 AI 툴을 소개하는 데 그치지 않고, 
누구나 쉽게 따라 할 수 있는 AI 활용법과 디지털 자동화의 길잡이가 되고자 합니다.

📌 ChatGPT, 미드저니, 자동화 시스템, 전자책 제작, 유튜브 운영까지 — 
처음 시작하는 분들도 부담 없이 따라올 수 있도록 쉽고 실용적인 콘텐츠를 함께 나눕니다.

📌 복잡한 기술 이야기가 아닌, 일상과 콘텐츠에 바로 적용할 수 있는 AI 정보로 채워갑니다.

📌 퓨리온 AI 콘텐츠 연구소는 우리 팀이 직접 실험하고, 
시행착오 끝에 얻은 인사이트만 모아 실제로 도움이 되는 이야기만 전하는 공간이에요.

또한, 퓨리온은 콘텐츠 자동화 기술과 웹 시스템 개발을 함께 제공하는 IT 기술 파트너입니다. 
AI를 활용한 콘텐츠 운영은 물론, 웹사이트, 앱, SaaS 플랫폼 구축까지 함께합니다.

💻 퓨리온 서비스 둘러보기 → www.puritechlab.com 
🧠 기술 블로그  
Naver 블로그: https://blog.naver.com/purilab_  
Tistory 블로그: https://purion.tistory.com

✉️ 문의: manager@puritechlab.com

AI가 낯설게 느껴질 때, 곁에 두고 천천히 함께 배우고 싶은 채널이 되고 싶어요. 
우리 함께 알아가요. 
AI와 조금 더 가까워지는 방법을. 😊
",90,26,25497
AI,AI프렌즈,UC2L1DgDMD5pJ-35G47Objfw,"대덕연구단지를 기반으로
인공지능 기술을 공유하며 함께 성장하는
산-학-연 중심의 비영리 연구모임입니다.

사람을 먼저 생각하며 함께의 가치를 소중히 여기는 따뜻한 AI를 구현하고자 합니다.",11100,239,439814
AI,감자나라ai,UCPP1HVcKyFThWlpO-JJdXdg,다양한 인공지능 정보를 다루고 있습니다.,44700,721,3480706
AI,페퍼저축은행 AI PEPPERS 배구단,UCrIylx59jK4LO-0GXY4iQ4A,"펲튜브 구독🚨 / 댓글✍ / 좋아요👍 / 알림 설정📢
🏐 AI PEPPERS 배구단 공식 계정입니다.
",19700,521,5176929
AI,AI Warehouse,UCMT1Aw4R4nf_sFNDeuJqc6w,"We train AI to do fun things! Everything on the channel was created specifically for this channel (using Unity), so this is the only place you'll be able to find these kinds of videos :)
",629000,16,67292707
AI,AI오토마타,UCbyt4_TawUABDWSWOWFkeDQ,"안녕하세요! AI 오토마타 채널에 오신 것을 환영합니다.
이 채널에서는 ChatGPT를 비롯한 다양한 AI 도구를 활용하여 영상을 만들거나 업무 자동화와 관련된 다양한 사례들을 소개합니다. 
제가 집필한 교재 내용의 내용을 가끔 활용하여, AI 활용 영상 제작, AI 활용 업무 자동화 사례를 누구나 쉽게 이해하고 바로 적용할 수 있도록 설명해 드리겠습니다. 

* 참고 교재 : (2025년) 최신 ChatGPT 활용 사례 (부크크, 2025년 출간)

[ 온라인 플랫폼 ]
- 유튜브채널 : https://www.youtube.com/@AI오토마타
- 홈페이지 : https://www.aiautomata.com
- 네이버 블로그 : https://blog.naver.com/aiautomata
- 네이버 카페 : https://cafe.naver.com/aiautomata
",912,19,31659
AI,AI 태연 TAEYEON,UC510YNtlCRp3oqIooShM3rg,탱구👑,2300,342,989070
AI,디자인하는AI,UCk_xkR8ORNwtMkaffvYArGA,"AI를 활용한 디자인, 그래픽 디자인, UX UI 디자인을 쉽고 간결하게 알려드려요🙂

#ai #디자인 #UXUI design #graphic design #logo #GPT #미드저니 #midjourney #design #prompt 

문의 - designingi.official@gmail.com",74600,39,2406085
AI,AI 겸임교수 이종범 ,UCztt42h03X49HFRGW9--Bhg,"직장인을 위한 ChatGPT 및 생성형 AI로 업무 효율 높이기 'AI 겸임교수 이종범' 채널에 오신 것을 환영합니다.

이 채널은 AI 겸임교수 이종범이 운영하는 채널로, 생성형AI의 최신 트렌드와 업무에서의 활용 사례를 알기 쉽게 전달하는 것을 목표로 합니다. 다양한 AI 관련 주제를 다루며, 직장인에게 유익한 정보를 제공하고자 합니다.

채널 운영자인 AI 겸임교수 이종범은 ChatGPT 초보방 운영자이자 및 동국대학교 및 건국대학교에서 겸임교수를 하고 있으며, 패스트캠퍼스와 인프런에서 강의를 하고 있고 기업과 대학에서 AI 강의를 진행한 경험을 바탕으로 알찬 콘텐츠를 제작하고 있습니다.

'AI 겸임교수 이종범' 채널에서는 다음과 같은 콘텐츠를 만나보실 수 있습니다:

1. AI 업무 활용법
2. ChatGPT 및 생성형 AI 최신 업데이트 
3. ChatGPT, Claude, Gemini 등 인기 생성형 AI 툴의 활용 팁과 노하우
4. 실무에서의 AI 활용 방법과 사례 소개

AI에 관심 있는 분들, AI를 업무에 활용하고자 하는 분들, 그리고 AI가 우리 삶에 미치는 영향에 대해 궁금한 분들께 이 채널을 추천합니다. 
구독과 좋아요, 그리고 활발한 댓글 참여를 통해 AI 겸임교수 커뮤니티와 함께 성장해 나가길 바랍니다. 

'AI 겸임교수 이종범''에서 여러분을 기다리겠습니다. 감사합니다!
",21000,123,1062954
AI,AI 머니,UCr-BsqUguoNpv3kxjsjorgA,"👇 유튜브 시작이 막막하시면 아래 링크를 참조하세요 👇

📧 비즈니스 문의: aimoney489@gmail.com",98800,53,2931897
봉사,경기도자원봉사센터,UC4_wbF2DRFZK6fP8sRsoSng,경자봉과 봉사어때♬',4210,747,1039997
봉사,봉사와나눔,UCfst7GFUWlz2t7Xt1YrUp-Q,#희망을 심어 주는 사람,154,270,40684
봉사,서울시자원봉사센터,UCc6XSynsIIHrNV8_FWE4ITA,"서울 자원봉사 쉽.다.구.!!!!
쉽고 다양한 방법으로 누구나 참여하는 서울 자원봉사라구🤩
🧡이웃화합 프로젝트
💙서울동행
❤️내곁에자원봉사
💛재난대응 바로봉사단
💚사회변화플랫폼 모아
자원봉사 참여는 👇👇👇
linktr.ee/seoul.volunteer
",2010,318,1232000
봉사,서구자원봉사센터,UCjNWcLcNM4g3GbRHIxisaWQ,"인천서구자원봉사센터는 지역사회에 자원봉사 증진을 위해 노력하는 자원봉사 전문 기관입니다.^^
자원봉사에 관심 있는 여러분들은 모두 환영합니다!!",14,25,10997
봉사,전국청소년자원봉사대회,UCGWvrvnznFm6TuTJOoD2A3Q,,1110,79,24532
봉사,고양시자원봉사센터,UCnDPlYrXF_HsRWFIVbFyAdQ,"고양시 자원봉사의 모든것을 알려줄고양ෆ

ෆ문의: 경영홍보팀  031-925-9783~9784",2260,281,244746
봉사,공주시자원봉사센터,UCE0H2MpXv5qUqNpGpmD2j5Q,,16,16,375
봉사,논산시자원봉사센터,UCZjXCXgneQUymXEhXGo7aaQ,,33,66,22747
봉사,프란치스코 전교봉사 수도회,UCKoMqXVBxe-J68ecWI_sdqQ,프란치스코 전교봉사 수도회,7230,42,41818
봉사,제주시자원봉사센터,UC0Wt9eP_7kcTW5XBWgU092g,"안녕하세요~ 제주시자원봉사센터 유튜브 공식채널입니다^^

저희 제주시자원봉사센터 채널에서는 제주시에서
일어나는 자원봉사에 관련된 영상을 업로드 합니다 !!
자원봉사는 어렵지 않다는 인식 개선이 드는 그 날까지 !!

제주시자원봉사센터 채널! 좋아요! 구독! 부탁드립니다~
'좋아요'와 '구독'은 자원봉사 홍보에 큰 힘이 됩니다^^",154,127,34815
봉사,광주자원봉사센터,UCci4N_6ED0tPOJtPk3aASKw,"광주자원봉사센터에서 나누는 소식!
♥자원봉사는 사랑입니다. 이웃에게 사랑을 전해주세요♥
www.vcgj.net
",756,142,32897
봉사,(재)이천시자원봉사센터,UClaw3b2_BHaJ_eBbgBrD3xA,"💗재단법인 이천시자원봉사센터입니다.

",77,36,7009
봉사,의정부시자원봉사센터,UCenn-nUrsTJrZ5s2uNhQ-jg,"의정부시자원봉사센터 공식 계정입니다.
💛내 삶을 바꾸는 도시 의정부, 자원봉사와 함께!💛
",152,22,20453
봉사,철원군자원봉사센터,UCUkwl0GHMSJmJCZ8_DREOkQ,#철원#철자봉#철원군자원봉사센터#봉사소식#자원봉사#봉사활동,239,62,20277
봉사,푸른봉사예술단,UC6F0G7pt9kP_05Kj_pRwDbw,"환영합니다:) 저희 푸른봉사예술단을 찾아주신 모든분들께 감사드립니다!
성실한 봉사활동이 되도록 더욱 노력하겠습니다. 좋은시간되세요~",251,371,69433
봉사,천안시자원봉사센터,UCxWfTkZcgjgE528yVMUHsEg,구독자를 많이 많이 늘리고 싶은 고양이,548,112,23421
봉사,경주시종합자원봉사센터,UC2gqBqsIzwtuVPwR2WwRw8g,경주시종합자원봉사센터 공식 유튜브 채널입니다,52,31,7023
봉사,부산광역시자원봉사센터,UC0e1E4rUyMzfQciiVXOtkkQ,"부산광역시자원봉사센터 공식 유튜브 채널입니다.
",1850,118,122071
봉사,봉사치킨,UCPzwhdYCohBO_Iqx2D0XPZQ,"🌏봉사치킨 입니다!🍗

얼렁뚱땅 두 친구들의 환경 보호 챌린지!
 과연 그들은 지구를 지킬 수 있을까요??

-친구들 소개-

양념이
여자
5학년 (2025)

간장이
여자
5학년 (2025)


편집: 양념이
썸네일: 양념이
출연: 양념이, 간장이, 게스트
채널운영: 양념이, 간장이
분리수거: 양념이, 간장이
촬영: 양념이
업로드: 양념이

-계기-

어느 날, 점심시간 갑자기 선행이 하고싶어진 양념이는
친구들을 불러모으다 간장이와 함께
봉사를 주도한다.

-안내-
이 채널은 반에서도 도와준 고마운 친구들도 많았지만
설립자 2명이 운영하는 채널입니다.

-관계-

양념이&간장이=찐친

",47,17,7028
봉사,충북종합자원봉사센터,UC0c0K4c6_Fg0V9hJyeanJFQ,,37,28,3408
봉사,홍성군자원봉사센터,UCVyX-59lmlOOgxWrluKoCbg,,54,27,16272
봉사,한국자원봉사센터협회,UCdj4-FBsxSdW3sIXhsCSqFQ,"한국자원봉사센터협회 공식 유튜브 채널입니다.
구독과 좋아요, 많은 관심 부탁드립니다.
",217,65,84889
봉사,전라남도자원봉사센터,UC9De5YgU_wCPzRQFv-8noGA,,409,75,40594
봉사,경상남도자원봉사센터,UCeZduoR6LLoi4m8GxHq_15g,"경상남도자원봉사센터
https://www.gnbongsa.net",522,190,64740
봉사,남원시자원봉사센터,UCcTRBPeeYsFSbRI_jtMxoJA,,30,34,13766
사회문제,사회적경제방송,UC_n-nmbfWBfNzvM7-nFSn0g,"사회적경제방송에서 운영하는 채널로써 사회적기업을 필두로  마을기업,협동조합,자활기업이 활동하는 영역을 사회적경제라고  말하고 있다. 사회적경제 기업들은 일자리창출 특히 취약계층 일자리창출, 지역사회 문제해결, 공동체문화확산, 각종 기부활동 및 지역경제 활성화에 이르기까지 한 인간이 사회 구성원으로 살아가면서 전 생애에 걸쳐 겪게되는 사회적인 문제들을 해결하며 수익을 창출한다. 좀더 나아가 사회적경제 기업은 국가나 개인인 해결 해야할 사회문제를 좀더 적극적이고 지속적인 접근을 통하여 분열과 분쟁 그리고 각종 사건 사고를 민주적인 방법으로 미리 해결하는 선순환적인 역활을 하고 있는 기업들이 주류를 이루고 있다. 장애인 인식개선이 안되고 어려운 이유는 나와 내 가족도  언제든지 장애인이 될수 있다라는걸 인정하지 못하기 때문이다.사회문제도 나도 언젠가 그 문제로 인해 피해를 받을수 있다는 것을 인식하지 못하기 때문에 그 문제 해결을 위해 나서지 않는다고 본다.
나와는 아무런 연관성이 없는 다른 사람이 사회적인 문제 해결을 위해 고군분투 하고 있다면 그게 진정한 사회적 가치창출이며 그러한 기업들을 응원하고 박수쳐주면서 지원해주는 것이 올바른 시민의식이고 이 시대를 살아가는 지성인 이라고 감히 주장합니다. 그런한 명제 앞에 사회적경제방송의 설립취지는 사회적기업을 더불어 마을기업. 협동조합. 자활기업들을 대변하는 대안 언론으로 최선을 다하겠습니다. 구독과 좋아요는 아시는 봐와 같이 컨텐츠 생산에 동기를 부여합니다.",721,138,158689
사회문제,사회문제해결플랫폼,UCSQgdFEJCEkLefneZAkXSTQ,"📌 과학기술정보통신부 사회문제과학기술정책센터(KISTEP 사회혁신정책센터)에서 운영하는 사회문제해결플랫폼 채널입니다. 
📌 사회문제해결플랫폼은 사회문제를 과학기술로 해결하는 환경을 만들려고 합니다.
",209,113,41161
사회문제,논이슈,UCDCVBm1XyeBgHmsuB0mdHOQ,,7,6,568
사회문제,사회문제TV,UCJzaXbbxFplAVlHKOKD_dXg,,1,2,254
사회문제,기사연TV(기사연),UC1v7sU29EqqUeSZH4QZAtMA,한국기독교사회문제연구원의 유튜브 채널입니다.,644,127,36693
사회문제,오늘의 이슈톡,UCvUV5_UuXmkI4nNN69MqWRg,"""세상을 뜨겁게 달구는 핫 이슈와 우리 주변의 사회 문제를 나누고 싶은 채널입니다. 뉴스 그 이상의 이야기, 숨겨진 진실, 그리고 잊지 말아야 할 목소리를 함께 나눕니다. 지금 구독하고 세상을 바라보는 올바른 시각을 만나보세요!""",11800,392,4508851
사회문제,사회문제 FREE,UCFuV8_XCykItVxQB3I4wVOw,,2,1,74
사회문제,현실인정,UCRMB5aKpThq1-rrLGUII6vw,사회에서 벌어지는 일들이 비상식과 비현실이라도 인정해야 한다.,644,111,543489
사회문제,사회이슈진단TV,UCyTT_ZIzghhrzucA8RHVNLQ,,70,29,6065
사회문제,뼈때리는이슈,UCT8PsjxPNSixICVqVLDCZEQ,"뼈 때리는 한 마디로 끝장내는 토크쇼.
사회문제? 정치? 어렵게 말하지 마.
팩트는 날카롭게, 편집은 빠르게.
이슈 핵심만 쏙쏙, 10초 컷.

요즘 뉴스보다 빠르고,
뉴스보다 웃긴 시사쇼
‘뼈때리는이슈’에서 팩트를 확인하세요.

📌 정치, 사회, 논란 인물까지
📌 편향 없이 팩트로 팩폭
📌 구독하면 덜 답답해짐
",1,2,1835
사회문제,문제가뭐야,UCTjssL6z8inXjzOCDFVvwxQ,"대한민국의 출생률은 언제까지 떨어질까? 

전문가의 시선이 아닌 일상적 시선으로 바라보는 대한민국 인구.사회문제 

시청해주셔서 감사합니다",3,5,584
사회문제,사회문제단위,UClcjU8wQhmoqOCKMTibM9TA,Social,15,0,0
사회문제,건대부고 사회문제탐구,UCnTKTBc_JwWrjsPLRn_bFiA,,6,4,307
사회문제,한반타-한반도 사회 문제 탐구,UCvTV_BgZQcyA4oqNxSEMDTg,"안녕하십니까? 이 채널에 들어오신 모든 분들께 감사드립니다.

한 사실을 다양한 시각으로

여러 정보를 쉽고 간편히 알려주는 채널",97,137,57044
사회문제,이클립스,UCjDudhyRiFOZjLpti74tV6w,"유익한 지식을 쉽게 풀어 설명합니다 . 

다양한 학문 속의 통찰로 당신의 이상에 한 발짝 다가가 보세요.

문의 : starticket777@gmail.com",73800,15,2969263
사회문제,문제적 사회,UCpka1GLZRmjDwbB0pa6C_ag,,1,5,114
사회문제,품위이슈TV,UCkq5e2V6R6SWg8An_0QURUA,"📢 품위이슈TV – 품위 있게, 그러나 강렬하게!
정치, 경제, 사회 이슈를 품격 있게 전하는 유튜브 쇼츠 채널.
하루 한 번, 빠르고 명쾌하게 핵심을 짚어드립니다.

가볍지만 깊이 있고, 진지하지만 유머를 잃지 않는 ""품위이슈TV""
놓치면 아쉬운 이슈, 함께 고민하고 이야기 나눠요!
구독💓 좋아요👍는 더 열심히 하는 큰 힘이 됩니다
 광고/협찬/제휴 등 아래로 연락주세요 
저작권 문제 또는 기타 문의는 아래 메일로 연락 주세요. 

이메일 주소 : gtcs2024@kakao.com 
🔔 구독하고 품위 있는 시각으로 세상을 바라보세요!
",216,70,195083
